[2025-04-10 05:19:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:37, systemid=3, lat=35.0729846, lon=129.0906986, alt=30.024, dist_traveled=null, wp_dist=177, dist_to_home=1.3462147616258275E7, vertical_speed=0.026922783, ground_speed=25.50125, wind_vel=0.0, airspeed=24.976934, gps_hdop=1.21, roll=0.14, pitch=-2.45, yaw=32.66, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654}
[2025-04-10 05:19:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:38, systemid=3, lat=35.073176, lon=129.0908519, alt=30.015, dist_traveled=null, wp_dist=151, dist_to_home=1.346215125487254E7, vertical_speed=0.010519842, ground_speed=25.49063, wind_vel=0.1852124, airspeed=24.98156, gps_hdop=1.21, roll=-0.01, pitch=-2.40, yaw=32.70, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:19, systemid=3, lat=35.0674715, lon=129.0881781, alt=29.822, dist_traveled=null, wp_dist=87, dist_to_home=1.3462199050176537E7, vertical_speed=0.026658848, ground_speed=25.424862, wind_vel=0.17629388, airspeed=24.960224, gps_hdop=1.21, roll=-2.27, pitch=-2.42, yaw=-121.81, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:20, systemid=3, lat=35.0673481, lon=129.0879422, alt=29.834, dist_traveled=null, wp_dist=62, dist_to_home=1.3462185398493106E7, vertical_speed=0.0083948355, ground_speed=25.468134, wind_vel=0.17943445, airspeed=24.971209, gps_hdop=1.21, roll=-2.92, pitch=-2.42, yaw=-122.53, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:21, systemid=3, lat=35.0672213, lon=129.0877086, alt=29.866, dist_traveled=null, wp_dist=36, dist_to_home=1.3462172096258031E7, vertical_speed=0.06112042, ground_speed=25.495869, wind_vel=0.18271846, airspeed=24.963976, gps_hdop=1.21, roll=-2.91, pitch=-2.35, yaw=-123.66, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:22, systemid=3, lat=35.0670915, lon=129.087478, alt=29.893, dist_traveled=null, wp_dist=11, dist_to_home=1.3462159182388434E7, vertical_speed=0.0010872511, ground_speed=25.494455, wind_vel=0.1873268, airspeed=24.998196, gps_hdop=1.21, roll=-2.19, pitch=-2.48, yaw=-124.40, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:23, systemid=3, lat=35.0669602, lon=129.0872512, alt=29.902, dist_traveled=null, wp_dist=115, dist_to_home=1.3462146652322289E7, vertical_speed=0.05568454, ground_speed=25.431223, wind_vel=0.19293006, airspeed=24.986597, gps_hdop=1.21, roll=1.20, pitch=-2.28, yaw=-124.64, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:24, systemid=3, lat=35.0668597, lon=129.0870026, alt=30.117, dist_traveled=null, wp_dist=96, dist_to_home=1.346213087587666E7, vertical_speed=1.9167037, ground_speed=25.745745, wind_vel=0.19729377, airspeed=25.25801, gps_hdop=1.21, roll=39.63, pitch=5.28, yaw=-103.47, ch3percent=75.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1754, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:25, systemid=3, lat=35.0668343, lon=129.0867232, alt=30.994, dist_traveled=null, wp_dist=73, dist_to_home=1.3462109027641479E7, vertical_speed=-0.30540642, ground_speed=25.524492, wind_vel=0.20257135, airspeed=25.114506, gps_hdop=1.21, roll=41.52, pitch=-1.35, yaw=-92.42, ch3percent=68.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1684, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:26, systemid=3, lat=35.0668704, lon=129.0864472, alt=30.963, dist_traveled=null, wp_dist=959, dist_to_home=1.3462084567767326E7, vertical_speed=-0.11555948, ground_speed=25.836657, wind_vel=0.20625815, airspeed=25.279562, gps_hdop=1.21, roll=60.39, pitch=0.90, yaw=-69.10, ch3percent=98.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1982, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:27, systemid=3, lat=35.0670222, lon=129.0862352, alt=32.249, dist_traveled=null, wp_dist=955, dist_to_home=1.3462059945430374E7, vertical_speed=1.4174172, ground_speed=25.952356, wind_vel=0.20634568, airspeed=25.621561, gps_hdop=1.21, roll=53.26, pitch=2.90, yaw=-37.90, ch3percent=69.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1694, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:28, systemid=3, lat=35.0672297, lon=129.0861121, alt=32.687, dist_traveled=null, wp_dist=941, dist_to_home=1.3462040035652626E7, vertical_speed=-0.1381025, ground_speed=25.705217, wind_vel=0.2035263, airspeed=25.297865, gps_hdop=1.21, roll=52.30, pitch=-0.14, yaw=-17.45, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:29, systemid=3, lat=35.0674579, lon=129.0860911, alt=32.327, dist_traveled=null, wp_dist=921, dist_to_home=1.3462027572841924E7, vertical_speed=-0.60233986, ground_speed=25.471663, wind_vel=0.19756554, airspeed=25.094404, gps_hdop=1.21, roll=47.36, pitch=-1.64, yaw=3.64, ch3percent=59.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1591, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:30, systemid=3, lat=35.0676779, lon=129.086162, alt=31.434, dist_traveled=null, wp_dist=898, dist_to_home=1.3462023074697385E7, vertical_speed=-1.0594935, ground_speed=25.283497, wind_vel=0.18777645, airspeed=24.917368, gps_hdop=1.21, roll=39.53, pitch=-3.14, yaw=20.59, ch3percent=56.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1568, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:31, systemid=3, lat=35.0678743, lon=129.086299, alt=30.324, dist_traveled=null, wp_dist=873, dist_to_home=1.346202513756978E7, vertical_speed=-1.0951636, ground_speed=25.182043, wind_vel=0.17431912, airspeed=24.765194, gps_hdop=1.21, roll=27.43, pitch=-4.04, yaw=33.31, ch3percent=57.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1573, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:32, systemid=3, lat=35.068049, lon=129.0864744, alt=29.245, dist_traveled=null, wp_dist=848, dist_to_home=1.3462031387637133E7, vertical_speed=-0.87018734, ground_speed=25.207226, wind_vel=0.15975873, airspeed=24.737003, gps_hdop=1.21, roll=13.72, pitch=-4.15, yaw=41.20, ch3percent=61.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1610, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:33, systemid=3, lat=35.0682122, lon=129.0866673, alt=28.538, dist_traveled=null, wp_dist=823, dist_to_home=1.3462039621598477E7, vertical_speed=-0.40939313, ground_speed=25.326971, wind_vel=0.14471698, airspeed=24.782578, gps_hdop=1.21, roll=2.68, pitch=-3.30, yaw=44.68, ch3percent=64.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1647, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:34, systemid=3, lat=35.0683732, lon=129.0868639, alt=28.258, dist_traveled=null, wp_dist=798, dist_to_home=1.346204826402396E7, vertical_speed=-0.070000276, ground_speed=25.429087, wind_vel=0.12870963, airspeed=24.938932, gps_hdop=1.21, roll=-3.99, pitch=-2.58, yaw=44.77, ch3percent=67.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1670, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:35, systemid=3, lat=35.0685378, lon=129.0870556, alt=28.315, dist_traveled=null, wp_dist=773, dist_to_home=1.3462056332920672E7, vertical_speed=0.16269442, ground_speed=25.441492, wind_vel=0.11195823, airspeed=25.014164, gps_hdop=1.21, roll=-6.81, pitch=-1.99, yaw=43.07, ch3percent=67.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1677, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:36, systemid=3, lat=35.0687096, lon=129.0872402, alt=28.523, dist_traveled=null, wp_dist=748, dist_to_home=1.346206347755944E7, vertical_speed=0.24356712, ground_speed=25.454098, wind_vel=0.09698112, airspeed=25.008505, gps_hdop=1.21, roll=-7.44, pitch=-1.80, yaw=40.77, ch3percent=67.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1677, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:37, systemid=3, lat=35.0688875, lon=129.0874154, alt=28.791, dist_traveled=null, wp_dist=722, dist_to_home=1.3462069559990132E7, vertical_speed=0.22534427, ground_speed=25.448072, wind_vel=0.084005736, airspeed=25.025734, gps_hdop=1.21, roll=-6.66, pitch=-1.83, yaw=38.37, ch3percent=67.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1673, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:38, systemid=3, lat=35.0690719, lon=129.0875828, alt=29.084, dist_traveled=null, wp_dist=697, dist_to_home=1.3462074693353195E7, vertical_speed=0.21120162, ground_speed=25.423811, wind_vel=0.07344271, airspeed=24.963623, gps_hdop=1.21, roll=-5.23, pitch=-1.87, yaw=36.25, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:39, systemid=3, lat=35.0692588, lon=129.0877418, alt=29.305, dist_traveled=null, wp_dist=671, dist_to_home=1.3462079016280694E7, vertical_speed=0.19110037, ground_speed=25.398804, wind_vel=0.065761186, airspeed=24.937088, gps_hdop=1.21, roll=-3.94, pitch=-1.89, yaw=34.65, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:40, systemid=3, lat=35.0694501, lon=129.0878965, alt=29.497, dist_traveled=null, wp_dist=646, dist_to_home=1.346208277754193E7, vertical_speed=0.14210278, ground_speed=25.39849, wind_vel=0.061586592, airspeed=24.976965, gps_hdop=1.21, roll=-2.23, pitch=-2.05, yaw=33.52, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:41, systemid=3, lat=35.0696425, lon=129.0880477, alt=29.648, dist_traveled=null, wp_dist=620, dist_to_home=1.346208619830585E7, vertical_speed=0.09153941, ground_speed=25.386377, wind_vel=0.06022923, airspeed=24.910345, gps_hdop=1.21, roll=-1.30, pitch=-2.17, yaw=32.90, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:42, systemid=3, lat=35.0698355, lon=129.0881971, alt=29.738, dist_traveled=null, wp_dist=595, dist_to_home=1.3462089442283591E7, vertical_speed=0.088026665, ground_speed=25.404196, wind_vel=0.060997702, airspeed=24.874851, gps_hdop=1.21, roll=-0.15, pitch=-2.18, yaw=32.60, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:43, systemid=3, lat=35.0700291, lon=129.0883464, alt=29.824, dist_traveled=null, wp_dist=570, dist_to_home=1.3462092649669858E7, vertical_speed=0.050002296, ground_speed=25.423962, wind_vel=0.06352154, airspeed=24.925133, gps_hdop=1.21, roll=0.23, pitch=-2.28, yaw=32.53, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:44, systemid=3, lat=35.0702222, lon=129.0884957, alt=29.889, dist_traveled=null, wp_dist=544, dist_to_home=1.3462095880443892E7, vertical_speed=0.009900562, ground_speed=25.43079, wind_vel=0.06755774, airspeed=24.949993, gps_hdop=1.21, roll=0.64, pitch=-2.39, yaw=32.66, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:45, systemid=3, lat=35.0704138, lon=129.0886447, alt=29.915, dist_traveled=null, wp_dist=519, dist_to_home=1.3462099156897027E7, vertical_speed=-0.04619649, ground_speed=25.368029, wind_vel=0.074060984, airspeed=24.922977, gps_hdop=1.21, roll=0.74, pitch=-2.44, yaw=32.83, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:46, systemid=3, lat=35.0706054, lon=129.0887949, alt=29.942, dist_traveled=null, wp_dist=493, dist_to_home=1.3462102532183507E7, vertical_speed=0.008406571, ground_speed=25.36305, wind_vel=0.08140822, airspeed=24.92303, gps_hdop=1.21, roll=0.85, pitch=-2.34, yaw=33.11, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:47, systemid=3, lat=35.0707973, lon=129.0889466, alt=29.95, dist_traveled=null, wp_dist=468, dist_to_home=1.3462106016932324E7, vertical_speed=-0.028462213, ground_speed=25.386564, wind_vel=0.08891471, airspeed=24.944178, gps_hdop=1.21, roll=0.50, pitch=-2.49, yaw=33.21, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:48, systemid=3, lat=35.0709892, lon=129.089099, alt=29.962, dist_traveled=null, wp_dist=443, dist_to_home=1.3462109559279041E7, vertical_speed=0.028318614, ground_speed=25.420828, wind_vel=0.09593762, airspeed=24.969349, gps_hdop=1.21, roll=0.75, pitch=-2.35, yaw=33.41, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:49, systemid=3, lat=35.0711811, lon=129.0892524, alt=30.011, dist_traveled=null, wp_dist=417, dist_to_home=1.3462113183962343E7, vertical_speed=0.048347425, ground_speed=25.453482, wind_vel=0.102280356, airspeed=24.986322, gps_hdop=1.21, roll=0.29, pitch=-2.31, yaw=33.48, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:50, systemid=3, lat=35.0713727, lon=129.0894059, alt=30.027, dist_traveled=null, wp_dist=392, dist_to_home=1.3462116830873035E7, vertical_speed=-0.012412877, ground_speed=25.449278, wind_vel=0.10879296, airspeed=24.945982, gps_hdop=1.21, roll=0.43, pitch=-2.47, yaw=33.65, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:51, systemid=3, lat=35.0715628, lon=129.0895587, alt=30.02, dist_traveled=null, wp_dist=366, dist_to_home=1.3462120490479657E7, vertical_speed=-0.02210365, ground_speed=25.414413, wind_vel=0.11736134, airspeed=24.981264, gps_hdop=1.21, roll=-0.05, pitch=-2.49, yaw=33.69, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:52, systemid=3, lat=35.0717529, lon=129.0897116, alt=30.0, dist_traveled=null, wp_dist=341, dist_to_home=1.3462124158205658E7, vertical_speed=-0.044001482, ground_speed=25.386261, wind_vel=0.12632337, airspeed=24.95208, gps_hdop=1.21, roll=0.11, pitch=-2.48, yaw=33.74, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:53, systemid=3, lat=35.0719438, lon=129.0898653, alt=29.966, dist_traveled=null, wp_dist=315, dist_to_home=1.3462127854148306E7, vertical_speed=0.003863737, ground_speed=25.406084, wind_vel=0.13429588, airspeed=25.008524, gps_hdop=1.21, roll=-0.00, pitch=-2.35, yaw=33.75, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:54, systemid=3, lat=35.0721354, lon=129.0900193, alt=29.994, dist_traveled=null, wp_dist=290, dist_to_home=1.3462131541777736E7, vertical_speed=0.014830954, ground_speed=25.435944, wind_vel=0.14133818, airspeed=24.999619, gps_hdop=1.21, roll=-0.29, pitch=-2.43, yaw=33.59, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:55, systemid=3, lat=35.072327, lon=129.0901727, alt=30.029, dist_traveled=null, wp_dist=264, dist_to_home=1.3462135179800563E7, vertical_speed=0.038760178, ground_speed=25.443796, wind_vel=0.14761855, airspeed=24.948568, gps_hdop=1.21, roll=0.12, pitch=-2.44, yaw=33.55, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:56, systemid=3, lat=35.0725188, lon=129.0903263, alt=30.044, dist_traveled=null, wp_dist=239, dist_to_home=1.3462138824780293E7, vertical_speed=5.3465937E-4, ground_speed=25.468145, wind_vel=0.1540639, airspeed=24.996807, gps_hdop=1.21, roll=-0.01, pitch=-2.47, yaw=33.53, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:57, systemid=3, lat=35.0727092, lon=129.0904786, alt=30.073, dist_traveled=null, wp_dist=213, dist_to_home=1.3462142428280005E7, vertical_speed=-0.010442939, ground_speed=25.409506, wind_vel=0.16242558, airspeed=24.951538, gps_hdop=1.21, roll=0.05, pitch=-2.44, yaw=33.54, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:20:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:20:58, systemid=3, lat=35.0728998, lon=129.0906313, alt=30.042, dist_traveled=null, wp_dist=188, dist_to_home=1.3462146055230347E7, vertical_speed=-0.012201956, ground_speed=25.389479, wind_vel=0.17062831, airspeed=24.953947, gps_hdop=1.21, roll=0.12, pitch=-2.38, yaw=33.63, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
