[2025-04-10 03:27:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:27:46, systemid=3, lat=35.073569, lon=129.0923471, alt=27.183, dist_traveled=null, wp_dist=626, dist_to_home=1.3462256064034782E7, vertical_speed=-0.56596994, ground_speed=24.129744, wind_vel=0.0, airspeed=23.714626, gps_hdop=1.21, roll=42.74, pitch=-1.38, yaw=-161.67, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599}
[2025-04-10 03:27:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:27:47, systemid=3, lat=35.0732837, lon=129.0921612, alt=26.074, dist_traveled=null, wp_dist=590, dist_to_home=1.3462254154778158E7, vertical_speed=-0.74361324, ground_speed=24.314648, wind_vel=0.17087936, airspeed=23.863455, gps_hdop=1.21, roll=21.40, pitch=-3.26, yaw=-145.87, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:28, systemid=3, lat=35.0676243, lon=129.0861398, alt=31.438, dist_traveled=null, wp_dist=904, dist_to_home=1.3462023764349036E7, vertical_speed=-0.97141474, ground_speed=25.349531, wind_vel=0.17257465, airspeed=24.961058, gps_hdop=1.21, roll=38.99, pitch=-2.82, yaw=20.54, ch3percent=57.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1579, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:29, systemid=3, lat=35.0678264, lon=129.0862638, alt=30.398, dist_traveled=null, wp_dist=880, dist_to_home=1.3462024487085884E7, vertical_speed=-1.0802044, ground_speed=25.200605, wind_vel=0.15861692, airspeed=24.811571, gps_hdop=1.21, roll=26.93, pitch=-3.83, yaw=32.93, ch3percent=57.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1577, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:30, systemid=3, lat=35.0680057, lon=129.0864315, alt=29.321, dist_traveled=null, wp_dist=854, dist_to_home=1.3462029885845067E7, vertical_speed=-0.7870948, ground_speed=25.241436, wind_vel=0.14295468, airspeed=24.82391, gps_hdop=1.21, roll=13.28, pitch=-3.79, yaw=40.66, ch3percent=60.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1602, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:31, systemid=3, lat=35.0681716, lon=129.0866217, alt=28.561, dist_traveled=null, wp_dist=829, dist_to_home=1.3462037770199787E7, vertical_speed=-0.33916047, ground_speed=25.333265, wind_vel=0.12746759, airspeed=24.833977, gps_hdop=1.21, roll=2.52, pitch=-3.05, yaw=43.89, ch3percent=63.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1637, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:32, systemid=3, lat=35.0683335, lon=129.0868184, alt=28.26, dist_traveled=null, wp_dist=804, dist_to_home=1.3462046378580898E7, vertical_speed=-0.022547467, ground_speed=25.437614, wind_vel=0.11369188, airspeed=24.93076, gps_hdop=1.21, roll=-3.98, pitch=-2.40, yaw=44.00, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:33, systemid=3, lat=35.0684982, lon=129.0870126, alt=28.287, dist_traveled=null, wp_dist=779, dist_to_home=1.3462054648980614E7, vertical_speed=0.18642312, ground_speed=25.515493, wind_vel=0.100917265, airspeed=25.013569, gps_hdop=1.21, roll=-6.89, pitch=-1.94, yaw=42.30, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:34, systemid=3, lat=35.068669, lon=129.0871997, alt=28.527, dist_traveled=null, wp_dist=754, dist_to_home=1.3462062046850396E7, vertical_speed=0.32020596, ground_speed=25.461664, wind_vel=0.08682208, airspeed=25.01689, gps_hdop=1.21, roll=-7.24, pitch=-1.61, yaw=39.91, ch3percent=67.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1673, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:35, systemid=3, lat=35.0688443, lon=129.0873759, alt=28.841, dist_traveled=null, wp_dist=729, dist_to_home=1.3462068334051441E7, vertical_speed=0.23163222, ground_speed=25.38568, wind_vel=0.07285093, airspeed=24.966219, gps_hdop=1.21, roll=-6.74, pitch=-1.80, yaw=37.57, ch3percent=66.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1669, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:36, systemid=3, lat=35.069026, lon=129.0875444, alt=29.104, dist_traveled=null, wp_dist=704, dist_to_home=1.3462073685135935E7, vertical_speed=0.21456479, ground_speed=25.377779, wind_vel=0.06287798, airspeed=24.928726, gps_hdop=1.21, roll=-5.72, pitch=-1.92, yaw=35.56, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:37, systemid=3, lat=35.0692122, lon=129.0877055, alt=29.359, dist_traveled=null, wp_dist=678, dist_to_home=1.346207821419783E7, vertical_speed=0.18422611, ground_speed=25.369596, wind_vel=0.05604162, airspeed=24.914995, gps_hdop=1.21, roll=-4.11, pitch=-2.03, yaw=33.77, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:38, systemid=3, lat=35.069402, lon=129.0878611, alt=29.565, dist_traveled=null, wp_dist=653, dist_to_home=1.3462082120253975E7, vertical_speed=0.10993978, ground_speed=25.383774, wind_vel=0.053172857, airspeed=24.901295, gps_hdop=1.21, roll=-2.47, pitch=-2.29, yaw=32.64, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:39, systemid=3, lat=35.0695935, lon=129.0880127, alt=29.731, dist_traveled=null, wp_dist=627, dist_to_home=1.3462085616362037E7, vertical_speed=0.07263327, ground_speed=25.387737, wind_vel=0.053618424, airspeed=24.86269, gps_hdop=1.21, roll=-1.29, pitch=-2.33, yaw=32.03, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:40, systemid=3, lat=35.069786, lon=129.0881623, alt=29.846, dist_traveled=null, wp_dist=602, dist_to_home=1.3462088900379099E7, vertical_speed=0.057611465, ground_speed=25.392553, wind_vel=0.056234255, airspeed=24.834127, gps_hdop=1.21, roll=-0.34, pitch=-2.48, yaw=31.67, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:41, systemid=3, lat=35.0699775, lon=129.0883102, alt=29.915, dist_traveled=null, wp_dist=577, dist_to_home=1.3462092091105495E7, vertical_speed=-0.033016425, ground_speed=25.372995, wind_vel=0.061178274, airspeed=24.889313, gps_hdop=1.21, roll=0.04, pitch=-2.61, yaw=31.63, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:42, systemid=3, lat=35.0701694, lon=129.0884585, alt=29.922, dist_traveled=null, wp_dist=552, dist_to_home=1.3462095295881744E7, vertical_speed=-0.014770205, ground_speed=25.37353, wind_vel=0.06786225, airspeed=24.885254, gps_hdop=1.21, roll=0.37, pitch=-2.51, yaw=31.73, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:43, systemid=3, lat=35.0703617, lon=129.0886079, alt=29.928, dist_traveled=null, wp_dist=526, dist_to_home=1.3462098572433304E7, vertical_speed=-0.023530446, ground_speed=25.427317, wind_vel=0.074990265, airspeed=24.894588, gps_hdop=1.21, roll=0.51, pitch=-2.57, yaw=31.92, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:44, systemid=3, lat=35.0705542, lon=129.0887588, alt=29.947, dist_traveled=null, wp_dist=501, dist_to_home=1.3462101963151075E7, vertical_speed=0.00925682, ground_speed=25.475697, wind_vel=0.08120548, airspeed=24.900469, gps_hdop=1.21, roll=0.50, pitch=-2.51, yaw=32.14, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:46, systemid=3, lat=35.0707466, lon=129.0889109, alt=29.945, dist_traveled=null, wp_dist=475, dist_to_home=1.3462105457403013E7, vertical_speed=0.023541622, ground_speed=25.513762, wind_vel=0.087084725, airspeed=24.96802, gps_hdop=1.21, roll=0.34, pitch=-2.48, yaw=32.41, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:46, systemid=3, lat=35.0709383, lon=129.0890637, alt=29.958, dist_traveled=null, wp_dist=450, dist_to_home=1.3462109042174403E7, vertical_speed=0.030993875, ground_speed=25.525843, wind_vel=0.093765974, airspeed=24.994303, gps_hdop=1.21, roll=-0.22, pitch=-2.43, yaw=32.50, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:47, systemid=3, lat=35.0711298, lon=129.0892166, alt=29.993, dist_traveled=null, wp_dist=424, dist_to_home=1.3462112644470429E7, vertical_speed=-0.015939664, ground_speed=25.505796, wind_vel=0.10083351, airspeed=25.01392, gps_hdop=1.21, roll=0.10, pitch=-2.58, yaw=32.59, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:48, systemid=3, lat=35.0713212, lon=129.0893698, alt=30.035, dist_traveled=null, wp_dist=399, dist_to_home=1.3462116276080888E7, vertical_speed=-0.020482823, ground_speed=25.49709, wind_vel=0.108131535, airspeed=24.965168, gps_hdop=1.21, roll=-0.13, pitch=-2.61, yaw=32.57, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:49, systemid=3, lat=35.0715129, lon=129.0895234, alt=30.041, dist_traveled=null, wp_dist=373, dist_to_home=1.346211992643886E7, vertical_speed=-0.004137657, ground_speed=25.504929, wind_vel=0.11514287, airspeed=25.02515, gps_hdop=1.21, roll=0.04, pitch=-2.58, yaw=32.67, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:50, systemid=3, lat=35.0717041, lon=129.0896769, alt=30.044, dist_traveled=null, wp_dist=348, dist_to_home=1.3462123591938267E7, vertical_speed=0.009657283, ground_speed=25.485651, wind_vel=0.1225413, airspeed=24.995813, gps_hdop=1.21, roll=-0.31, pitch=-2.56, yaw=32.58, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:51, systemid=3, lat=35.0718946, lon=129.0898295, alt=30.066, dist_traveled=null, wp_dist=322, dist_to_home=1.3462127216015792E7, vertical_speed=-0.08997396, ground_speed=25.41241, wind_vel=0.13159636, airspeed=24.983824, gps_hdop=1.21, roll=-0.17, pitch=-2.73, yaw=32.49, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:52, systemid=3, lat=35.0720846, lon=129.0899817, alt=29.994, dist_traveled=null, wp_dist=297, dist_to_home=1.3462130830497919E7, vertical_speed=0.019303543, ground_speed=25.40931, wind_vel=0.14090781, airspeed=24.984463, gps_hdop=1.21, roll=-0.28, pitch=-2.43, yaw=32.49, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:53, systemid=3, lat=35.0722765, lon=129.0901353, alt=29.991, dist_traveled=null, wp_dist=272, dist_to_home=1.3462134470936008E7, vertical_speed=-2.2146116E-4, ground_speed=25.448675, wind_vel=0.148593, airspeed=24.972136, gps_hdop=1.21, roll=-0.36, pitch=-2.46, yaw=32.38, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:54, systemid=3, lat=35.0724683, lon=129.0902882, alt=29.991, dist_traveled=null, wp_dist=246, dist_to_home=1.3462138058224939E7, vertical_speed=0.028991144, ground_speed=25.505316, wind_vel=0.15449181, airspeed=24.968565, gps_hdop=1.21, roll=0.09, pitch=-2.43, yaw=32.44, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:56, systemid=3, lat=35.0726606, lon=129.0904417, alt=30.023, dist_traveled=null, wp_dist=221, dist_to_home=1.34621416713451E7, vertical_speed=0.0062293713, ground_speed=25.524773, wind_vel=0.15985963, airspeed=25.022312, gps_hdop=1.21, roll=-0.04, pitch=-2.62, yaw=32.47, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:57, systemid=3, lat=35.0728525, lon=129.0905949, alt=30.036, dist_traveled=null, wp_dist=195, dist_to_home=1.3462145278411781E7, vertical_speed=-0.022560688, ground_speed=25.498259, wind_vel=0.16593821, airspeed=24.952814, gps_hdop=1.21, roll=0.08, pitch=-2.58, yaw=32.60, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:57, systemid=3, lat=35.0730429, lon=129.0907474, alt=30.031, dist_traveled=null, wp_dist=170, dist_to_home=1.3462148898180813E7, vertical_speed=-0.018812578, ground_speed=25.467394, wind_vel=0.1729254, airspeed=24.976076, gps_hdop=1.21, roll=-0.24, pitch=-2.51, yaw=32.61, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:28:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:58, systemid=3, lat=35.0732342, lon=129.0909007, alt=29.995, dist_traveled=null, wp_dist=144, dist_to_home=1.3462152541458901E7, vertical_speed=-0.010461497, ground_speed=25.471851, wind_vel=0.17977904, airspeed=24.993635, gps_hdop=1.21, roll=-0.11, pitch=-2.49, yaw=32.59, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:28:59, systemid=3, lat=35.0734249, lon=129.0910535, alt=30.003, dist_traveled=null, wp_dist=119, dist_to_home=1.3462156171600433E7, vertical_speed=-0.018447503, ground_speed=25.482729, wind_vel=0.18631136, airspeed=25.013002, gps_hdop=1.21, roll=-0.18, pitch=-2.53, yaw=32.63, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:29:00, systemid=3, lat=35.0736168, lon=129.0912072, alt=30.008, dist_traveled=null, wp_dist=93, dist_to_home=1.3462159819384195E7, vertical_speed=0.020409033, ground_speed=25.480364, wind_vel=0.19257957, airspeed=25.025684, gps_hdop=1.21, roll=-0.13, pitch=-2.50, yaw=32.62, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:29:01, systemid=3, lat=35.0738085, lon=129.0913607, alt=30.041, dist_traveled=null, wp_dist=68, dist_to_home=1.3462163459954439E7, vertical_speed=0.017831512, ground_speed=25.492115, wind_vel=0.19806844, airspeed=25.00568, gps_hdop=1.21, roll=-0.15, pitch=-2.52, yaw=32.53, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:29:02, systemid=3, lat=35.0740005, lon=129.0915141, alt=30.069, dist_traveled=null, wp_dist=644, dist_to_home=1.3462167078038594E7, vertical_speed=-0.27615786, ground_speed=25.528074, wind_vel=0.2028397, airspeed=24.936783, gps_hdop=1.21, roll=56.72, pitch=-4.48, yaw=37.62, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:29:03, systemid=3, lat=35.0741314, lon=129.0917279, alt=30.12, dist_traveled=null, wp_dist=664, dist_to_home=1.3462178550582418E7, vertical_speed=1.8720291, ground_speed=24.04379, wind_vel=0.20493177, airspeed=24.071781, gps_hdop=1.21, roll=53.42, pitch=4.20, yaw=85.60, ch3percent=43.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1431, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:29:05, systemid=3, lat=35.0741257, lon=129.0919841, alt=30.611, dist_traveled=null, wp_dist=671, dist_to_home=1.3462199944773236E7, vertical_speed=-1.6686141, ground_speed=23.059938, wind_vel=0.20584932, airspeed=22.80942, gps_hdop=1.21, roll=54.90, pitch=-2.95, yaw=104.87, ch3percent=44.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1442, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:29:06, systemid=3, lat=35.074041, lon=129.0922119, alt=28.905, dist_traveled=null, wp_dist=670, dist_to_home=1.3462222713176526E7, vertical_speed=-1.2847862, ground_speed=23.339275, wind_vel=0.2052591, airspeed=22.88906, gps_hdop=1.21, roll=55.39, pitch=-1.70, yaw=136.62, ch3percent=57.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1579, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:29:07, systemid=3, lat=35.073868, lon=129.0923527, alt=27.767, dist_traveled=null, wp_dist=657, dist_to_home=1.346224246119173E7, vertical_speed=-0.48481488, ground_speed=23.869122, wind_vel=0.20108742, airspeed=23.365686, gps_hdop=1.21, roll=53.62, pitch=0.01, yaw=167.58, ch3percent=64.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1647, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:29:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:29:08, systemid=3, lat=35.0736547, lon=129.0923699, alt=27.252, dist_traveled=null, wp_dist=636, dist_to_home=1.3462253912894998E7, vertical_speed=-0.44510564, ground_speed=24.175446, wind_vel=0.19274344, airspeed=23.634676, gps_hdop=1.21, roll=46.71, pitch=-0.67, yaw=-168.70, ch3percent=62.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1621, waypoints=[], home_location={lat=0.0, lon=0.0}}
