[2025-04-10 02:55:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:55:24, systemid=3, lat=35.0685152, lon=129.0897116, alt=29.853, dist_traveled=null, wp_dist=269, dist_to_home=1.3462276432990892E7, vertical_speed=-0.10603938, ground_speed=25.524956, wind_vel=0.0, airspeed=24.964106, gps_hdop=1.21, roll=38.76, pitch=-2.93, yaw=-158.25, ch3percent=72.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1722}
[2025-04-10 02:55:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:55:25, systemid=3, lat=35.0683202, lon=129.0895616, alt=30.419, dist_traveled=null, wp_dist=245, dist_to_home=1.3462273233596994E7, vertical_speed=0.37718487, ground_speed=25.711788, wind_vel=0.2901665, airspeed=25.150724, gps_hdop=1.21, roll=23.24, pitch=-1.74, yaw=-144.94, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:06, systemid=3, lat=35.0721146, lon=129.090008, alt=30.025, dist_traveled=null, wp_dist=293, dist_to_home=1.3462131588254958E7, vertical_speed=-0.0151615525, ground_speed=25.465422, wind_vel=0.10962584, airspeed=24.977928, gps_hdop=1.21, roll=-0.30, pitch=-2.66, yaw=32.53, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:07, systemid=3, lat=35.0723054, lon=129.0901603, alt=29.994, dist_traveled=null, wp_dist=268, dist_to_home=1.3462135173208524E7, vertical_speed=-0.061409086, ground_speed=25.453625, wind_vel=0.11899587, airspeed=24.985563, gps_hdop=1.21, roll=-0.04, pitch=-2.65, yaw=32.44, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:08, systemid=3, lat=35.0724966, lon=129.0903131, alt=30.009, dist_traveled=null, wp_dist=242, dist_to_home=1.3462138780452115E7, vertical_speed=-9.678578E-5, ground_speed=25.465694, wind_vel=0.12736794, airspeed=25.016344, gps_hdop=1.21, roll=0.03, pitch=-2.54, yaw=32.61, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:09, systemid=3, lat=35.0726888, lon=129.090467, alt=30.007, dist_traveled=null, wp_dist=217, dist_to_home=1.3462142431240795E7, vertical_speed=-0.0059706056, ground_speed=25.484205, wind_vel=0.13431637, airspeed=25.016537, gps_hdop=1.21, roll=-0.00, pitch=-2.55, yaw=32.54, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:10, systemid=3, lat=35.0728804, lon=129.0906203, alt=30.009, dist_traveled=null, wp_dist=191, dist_to_home=1.3462146060644472E7, vertical_speed=0.03135312, ground_speed=25.50032, wind_vel=0.14094323, airspeed=25.006054, gps_hdop=1.21, roll=-0.17, pitch=-2.47, yaw=32.58, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:11, systemid=3, lat=35.0730723, lon=129.0907739, alt=30.008, dist_traveled=null, wp_dist=166, dist_to_home=1.3462149700547207E7, vertical_speed=0.0026932806, ground_speed=25.5083, wind_vel=0.14744854, airspeed=24.97149, gps_hdop=1.21, roll=-0.10, pitch=-2.56, yaw=32.50, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:12, systemid=3, lat=35.073264, lon=129.0909271, alt=30.012, dist_traveled=null, wp_dist=140, dist_to_home=1.3462153316743884E7, vertical_speed=-0.043062456, ground_speed=25.510363, wind_vel=0.15381604, airspeed=24.99875, gps_hdop=1.21, roll=-0.07, pitch=-2.67, yaw=32.55, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:13, systemid=3, lat=35.0734557, lon=129.09108, alt=30.017, dist_traveled=null, wp_dist=115, dist_to_home=1.3462156908073848E7, vertical_speed=0.0010660515, ground_speed=25.50945, wind_vel=0.1600472, airspeed=24.980518, gps_hdop=1.21, roll=-0.01, pitch=-2.60, yaw=32.52, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:14, systemid=3, lat=35.0736476, lon=129.0912334, alt=30.029, dist_traveled=null, wp_dist=89, dist_to_home=1.346216053109818E7, vertical_speed=0.016424, ground_speed=25.51633, wind_vel=0.16540101, airspeed=24.9588, gps_hdop=1.21, roll=-0.11, pitch=-2.51, yaw=32.48, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:15, systemid=3, lat=35.0738393, lon=129.0913865, alt=29.995, dist_traveled=null, wp_dist=64, dist_to_home=1.3462164138663236E7, vertical_speed=-0.010141052, ground_speed=25.532833, wind_vel=0.17067973, airspeed=24.952166, gps_hdop=1.21, roll=0.02, pitch=-2.55, yaw=32.57, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:16, systemid=3, lat=35.0740308, lon=129.09154, alt=30.025, dist_traveled=null, wp_dist=647, dist_to_home=1.3462167788491283E7, vertical_speed=0.06392334, ground_speed=25.516052, wind_vel=0.17666647, airspeed=24.98145, gps_hdop=1.21, roll=33.27, pitch=-4.17, yaw=36.85, ch3percent=67.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1676, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:17, systemid=3, lat=35.0741433, lon=129.0917654, alt=30.323, dist_traveled=null, wp_dist=666, dist_to_home=1.3462181083050389E7, vertical_speed=2.2989595, ground_speed=24.395786, wind_vel=0.18160614, airspeed=24.475967, gps_hdop=1.21, roll=53.43, pitch=6.27, yaw=84.03, ch3percent=33.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1331, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:18, systemid=3, lat=35.0741304, lon=129.0920218, alt=30.376, dist_traveled=null, wp_dist=672, dist_to_home=1.3462202832403503E7, vertical_speed=-1.9398795, ground_speed=23.158699, wind_vel=0.18924043, airspeed=22.866156, gps_hdop=1.21, roll=55.39, pitch=-3.77, yaw=99.26, ch3percent=45.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1451, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:19, systemid=3, lat=35.0740421, lon=129.0922497, alt=28.021, dist_traveled=null, wp_dist=671, dist_to_home=1.3462225778391998E7, vertical_speed=-2.3638585, ground_speed=23.583664, wind_vel=0.19461817, airspeed=23.01888, gps_hdop=1.21, roll=55.68, pitch=-4.32, yaw=128.28, ch3percent=61.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1617, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:20, systemid=3, lat=35.0738642, lon=129.0923927, alt=26.106, dist_traveled=null, wp_dist=658, dist_to_home=1.3462245938315349E7, vertical_speed=-1.2821671, ground_speed=24.592062, wind_vel=0.19711913, airspeed=23.908285, gps_hdop=1.21, roll=55.24, pitch=-1.81, yaw=161.10, ch3percent=71.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1715, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:21, systemid=3, lat=35.0736425, lon=129.092404, alt=25.169, dist_traveled=null, wp_dist=636, dist_to_home=1.3462257298643723E7, vertical_speed=-0.6131602, ground_speed=25.25309, wind_vel=0.19480382, airspeed=24.625296, gps_hdop=1.21, roll=50.13, pitch=-0.92, yaw=-171.85, ch3percent=69.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1691, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:22, systemid=3, lat=35.0734314, lon=129.0923081, alt=24.495, dist_traveled=null, wp_dist=611, dist_to_home=1.3462259320611253E7, vertical_speed=-0.782791, ground_speed=25.403715, wind_vel=0.18576556, airspeed=24.91165, gps_hdop=1.21, roll=37.65, pitch=-2.43, yaw=-154.32, ch3percent=63.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1635, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:23, systemid=3, lat=35.0732425, lon=129.0921515, alt=23.699, dist_traveled=null, wp_dist=586, dist_to_home=1.3462255292884698E7, vertical_speed=-0.6167869, ground_speed=25.510056, wind_vel=0.17218564, airspeed=25.031004, gps_hdop=1.21, roll=18.05, pitch=-3.25, yaw=-143.69, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:24, systemid=3, lat=35.0730671, lon=129.0919704, alt=23.275, dist_traveled=null, wp_dist=562, dist_to_home=1.3462248609733239E7, vertical_speed=-0.044699464, ground_speed=25.639624, wind_vel=0.15641959, airspeed=25.13929, gps_hdop=1.21, roll=0.20, pitch=-2.50, yaw=-139.67, ch3percent=68.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1688, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:25, systemid=3, lat=35.0728908, lon=129.0917879, alt=23.488, dist_traveled=null, wp_dist=537, dist_to_home=1.3462241853335597E7, vertical_speed=0.54636467, ground_speed=25.753408, wind_vel=0.14117372, airspeed=25.263037, gps_hdop=1.21, roll=-9.37, pitch=-1.09, yaw=-140.81, ch3percent=72.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1722, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:26, systemid=3, lat=35.0727059, lon=129.091617, alt=24.173, dist_traveled=null, wp_dist=513, dist_to_home=1.3462236457870977E7, vertical_speed=0.80831134, ground_speed=25.791925, wind_vel=0.12773956, airspeed=25.308231, gps_hdop=1.21, roll=-12.92, pitch=-0.49, yaw=-144.40, ch3percent=72.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1727, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:27, systemid=3, lat=35.0725109, lon=129.0914633, alt=25.083, dist_traveled=null, wp_dist=487, dist_to_home=1.3462232955681095E7, vertical_speed=0.9005329, ground_speed=25.76063, wind_vel=0.11665558, airspeed=25.274515, gps_hdop=1.21, roll=-13.46, pitch=-0.37, yaw=-148.82, ch3percent=71.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1713, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:28, systemid=3, lat=35.0723077, lon=129.0913288, alt=25.986, dist_traveled=null, wp_dist=462, dist_to_home=1.3462231422327496E7, vertical_speed=0.83594835, ground_speed=25.672895, wind_vel=0.1086842, airspeed=25.172676, gps_hdop=1.21, roll=-12.01, pitch=-0.65, yaw=-153.03, ch3percent=70.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1700, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:29, systemid=3, lat=35.0720998, lon=129.0912125, alt=26.767, dist_traveled=null, wp_dist=437, dist_to_home=1.3462231610733528E7, vertical_speed=0.66638416, ground_speed=25.524078, wind_vel=0.10277416, airspeed=25.075497, gps_hdop=1.21, roll=-9.41, pitch=-1.00, yaw=-156.69, ch3percent=68.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1686, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:30, systemid=3, lat=35.0718871, lon=129.09111, alt=27.405, dist_traveled=null, wp_dist=411, dist_to_home=1.3462233162780436E7, vertical_speed=0.5416327, ground_speed=25.448843, wind_vel=0.10164078, airspeed=25.015907, gps_hdop=1.21, roll=-6.42, pitch=-1.36, yaw=-159.53, ch3percent=67.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1678, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:31, systemid=3, lat=35.0716714, lon=129.0910168, alt=27.94, dist_traveled=null, wp_dist=386, dist_to_home=1.3462235622730486E7, vertical_speed=0.4166398, ground_speed=25.411678, wind_vel=0.10381047, airspeed=24.947788, gps_hdop=1.21, roll=-4.18, pitch=-1.72, yaw=-161.48, ch3percent=66.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1667, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:32, systemid=3, lat=35.0714547, lon=129.0909299, alt=28.349, dist_traveled=null, wp_dist=361, dist_to_home=1.3462238649130462E7, vertical_speed=0.29510665, ground_speed=25.377377, wind_vel=0.10823643, airspeed=24.891775, gps_hdop=1.21, roll=-1.65, pitch=-2.00, yaw=-162.53, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:33, systemid=3, lat=35.0712378, lon=129.0908458, alt=28.675, dist_traveled=null, wp_dist=335, dist_to_home=1.3462241915735055E7, vertical_speed=0.2503351, ground_speed=25.378016, wind_vel=0.11377688, airspeed=24.845901, gps_hdop=1.21, roll=-0.47, pitch=-2.15, yaw=-162.92, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:34, systemid=3, lat=35.0710209, lon=129.0907623, alt=28.91, dist_traveled=null, wp_dist=310, dist_to_home=1.3462245231718998E7, vertical_speed=0.16269143, ground_speed=25.394175, wind_vel=0.12014027, airspeed=24.871916, gps_hdop=1.21, roll=0.40, pitch=-2.32, yaw=-162.99, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:35, systemid=3, lat=35.0708039, lon=129.0906779, alt=29.083, dist_traveled=null, wp_dist=284, dist_to_home=1.3462248478089552E7, vertical_speed=0.13713478, ground_speed=25.416565, wind_vel=0.12680016, airspeed=24.899466, gps_hdop=1.21, roll=1.24, pitch=-2.29, yaw=-162.66, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:36, systemid=3, lat=35.0705867, lon=129.0905911, alt=29.233, dist_traveled=null, wp_dist=259, dist_to_home=1.346225153585178E7, vertical_speed=0.11747849, ground_speed=25.450628, wind_vel=0.13289234, airspeed=24.87774, gps_hdop=1.21, roll=1.00, pitch=-2.45, yaw=-162.23, ch3percent=66.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1667, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:37, systemid=3, lat=35.0703701, lon=129.0905026, alt=29.368, dist_traveled=null, wp_dist=234, dist_to_home=1.3462254425102154E7, vertical_speed=0.10927458, ground_speed=25.477034, wind_vel=0.13904527, airspeed=24.942137, gps_hdop=1.21, roll=0.76, pitch=-2.39, yaw=-161.86, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:38, systemid=3, lat=35.0701546, lon=129.0904131, alt=29.477, dist_traveled=null, wp_dist=208, dist_to_home=1.3462257180048998E7, vertical_speed=0.08063703, ground_speed=25.448095, wind_vel=0.14643762, airspeed=24.931286, gps_hdop=1.21, roll=0.37, pitch=-2.40, yaw=-161.62, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:39, systemid=3, lat=35.0699393, lon=129.0903229, alt=29.537, dist_traveled=null, wp_dist=183, dist_to_home=1.3462259867761316E7, vertical_speed=0.07920121, ground_speed=25.423607, wind_vel=0.15502232, airspeed=24.990526, gps_hdop=1.21, roll=0.24, pitch=-2.40, yaw=-161.46, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:40, systemid=3, lat=35.069723, lon=129.0902316, alt=29.614, dist_traveled=null, wp_dist=158, dist_to_home=1.3462262511690626E7, vertical_speed=0.10551905, ground_speed=25.433033, wind_vel=0.16360141, airspeed=24.961264, gps_hdop=1.21, roll=0.28, pitch=-2.35, yaw=-161.29, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:41, systemid=3, lat=35.0695074, lon=129.0901398, alt=29.7, dist_traveled=null, wp_dist=132, dist_to_home=1.3462265081360715E7, vertical_speed=0.040385026, ground_speed=25.463238, wind_vel=0.170922, airspeed=24.995426, gps_hdop=1.21, roll=0.01, pitch=-2.45, yaw=-161.19, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:42, systemid=3, lat=35.0692902, lon=129.0900471, alt=29.78, dist_traveled=null, wp_dist=107, dist_to_home=1.3462267651957301E7, vertical_speed=0.06877515, ground_speed=25.499825, wind_vel=0.17699455, airspeed=24.974905, gps_hdop=1.21, roll=0.12, pitch=-2.49, yaw=-161.26, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:43, systemid=3, lat=35.0690744, lon=129.0899548, alt=29.839, dist_traveled=null, wp_dist=81, dist_to_home=1.3462270189591981E7, vertical_speed=0.07342746, ground_speed=25.50539, wind_vel=0.18307193, airspeed=24.946747, gps_hdop=1.21, roll=-0.00, pitch=-2.50, yaw=-161.19, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:44, systemid=3, lat=35.0688599, lon=129.089863, alt=29.886, dist_traveled=null, wp_dist=56, dist_to_home=1.3462272707216414E7, vertical_speed=0.02562323, ground_speed=25.446856, wind_vel=0.19117746, airspeed=24.947659, gps_hdop=1.21, roll=-0.04, pitch=-2.53, yaw=-161.29, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 02:56:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:56:45, systemid=3, lat=35.0686439, lon=129.0897709, alt=29.889, dist_traveled=null, wp_dist=282, dist_to_home=1.3462275270543266E7, vertical_speed=-0.015427872, ground_speed=25.464455, wind_vel=0.19829507, airspeed=24.982868, gps_hdop=1.21, roll=-0.28, pitch=-2.61, yaw=-161.30, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
