[2025-04-10 05:38:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:38:55, systemid=3, lat=35.0735392, lon=129.0923347, alt=26.945, dist_traveled=null, wp_dist=622, dist_to_home=1.346225644328562E7, vertical_speed=-0.6108834, ground_speed=24.216747, wind_vel=0.0, airspeed=23.737926, gps_hdop=1.21, roll=40.15, pitch=-1.64, yaw=-158.49, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599}
[2025-04-10 05:38:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:38:56, systemid=3, lat=35.0732571, lon=129.0921317, alt=25.852, dist_traveled=null, wp_dist=586, dist_to_home=1.3462252973413214E7, vertical_speed=-0.64225817, ground_speed=24.48276, wind_vel=0.16378291, airspeed=23.949543, gps_hdop=1.21, roll=17.31, pitch=-3.16, yaw=-144.43, ch3percent=60.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1606, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:37, systemid=3, lat=35.0676621, lon=129.0861569, alt=31.43, dist_traveled=null, wp_dist=900, dist_to_home=1.3462023397081748E7, vertical_speed=-1.0218289, ground_speed=25.32111, wind_vel=0.17663299, airspeed=24.903507, gps_hdop=1.21, roll=39.87, pitch=-2.91, yaw=19.55, ch3percent=57.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1571, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:38, systemid=3, lat=35.0678594, lon=129.08629, alt=30.34, dist_traveled=null, wp_dist=875, dist_to_home=1.346202509600312E7, vertical_speed=-1.1432488, ground_speed=25.17549, wind_vel=0.16304097, airspeed=24.730383, gps_hdop=1.21, roll=28.02, pitch=-3.97, yaw=32.29, ch3percent=57.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1578, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:39, systemid=3, lat=35.0680358, lon=129.0864627, alt=29.272, dist_traveled=null, wp_dist=850, dist_to_home=1.3462031043466164E7, vertical_speed=-0.86622435, ground_speed=25.219107, wind_vel=0.14838144, airspeed=24.777164, gps_hdop=1.21, roll=14.60, pitch=-4.01, yaw=40.34, ch3percent=60.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1609, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:40, systemid=3, lat=35.0682004, lon=129.0866544, alt=28.561, dist_traveled=null, wp_dist=825, dist_to_home=1.3462039112636667E7, vertical_speed=-0.42900714, ground_speed=25.328566, wind_vel=0.13285172, airspeed=24.856855, gps_hdop=1.21, roll=3.51, pitch=-3.25, yaw=44.04, ch3percent=64.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1641, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:41, systemid=3, lat=35.0683628, lon=129.0868509, alt=28.275, dist_traveled=null, wp_dist=800, dist_to_home=1.3462047680987785E7, vertical_speed=-0.04482736, ground_speed=25.442238, wind_vel=0.11820249, airspeed=24.909264, gps_hdop=1.21, roll=-3.50, pitch=-2.44, yaw=44.30, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:42, systemid=3, lat=35.0685286, lon=129.0870437, alt=28.375, dist_traveled=null, wp_dist=775, dist_to_home=1.3462055784177769E7, vertical_speed=0.15475638, ground_speed=25.495998, wind_vel=0.10434894, airspeed=24.944248, gps_hdop=1.21, roll=-6.60, pitch=-1.95, yaw=42.90, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:43, systemid=3, lat=35.0687003, lon=129.0872287, alt=28.598, dist_traveled=null, wp_dist=749, dist_to_home=1.346206296651474E7, vertical_speed=0.26230595, ground_speed=25.490597, wind_vel=0.09072662, airspeed=24.9816, gps_hdop=1.21, roll=-7.40, pitch=-1.79, yaw=40.52, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:44, systemid=3, lat=35.0688781, lon=129.0874043, alt=28.868, dist_traveled=null, wp_dist=724, dist_to_home=1.346206908664343E7, vertical_speed=0.23063305, ground_speed=25.466085, wind_vel=0.077838905, airspeed=24.975628, gps_hdop=1.21, roll=-6.75, pitch=-1.75, yaw=38.16, ch3percent=67.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1670, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:45, systemid=3, lat=35.0690601, lon=129.0875705, alt=29.124, dist_traveled=null, wp_dist=699, dist_to_home=1.3462074233918607E7, vertical_speed=0.1700867, ground_speed=25.376125, wind_vel=0.06497775, airspeed=24.983435, gps_hdop=1.21, roll=-5.47, pitch=-1.95, yaw=36.03, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:46, systemid=3, lat=35.0692472, lon=129.0877301, alt=29.322, dist_traveled=null, wp_dist=673, dist_to_home=1.3462078596930273E7, vertical_speed=0.13091071, ground_speed=25.351189, wind_vel=0.0560717, airspeed=24.971664, gps_hdop=1.21, roll=-3.94, pitch=-2.09, yaw=34.35, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:47, systemid=3, lat=35.0694373, lon=129.0878848, alt=29.48, dist_traveled=null, wp_dist=648, dist_to_home=1.3462082414634462E7, vertical_speed=0.11514612, ground_speed=25.35313, wind_vel=0.050834496, airspeed=24.960218, gps_hdop=1.21, roll=-2.39, pitch=-2.15, yaw=33.36, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:48, systemid=3, lat=35.0696291, lon=129.0880366, alt=29.622, dist_traveled=null, wp_dist=623, dist_to_home=1.3462085913105333E7, vertical_speed=0.14618781, ground_speed=25.361197, wind_vel=0.049707405, airspeed=24.918287, gps_hdop=1.21, roll=-1.43, pitch=-2.12, yaw=32.67, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:49, systemid=3, lat=35.0698214, lon=129.0881862, alt=29.765, dist_traveled=null, wp_dist=597, dist_to_home=1.3462089206506135E7, vertical_speed=0.09331181, ground_speed=25.360163, wind_vel=0.051819175, airspeed=24.90864, gps_hdop=1.21, roll=-0.23, pitch=-2.24, yaw=32.29, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:50, systemid=3, lat=35.0700138, lon=129.0883354, alt=29.83, dist_traveled=null, wp_dist=572, dist_to_home=1.3462092462090721E7, vertical_speed=0.038044155, ground_speed=25.372522, wind_vel=0.056461863, airspeed=24.91911, gps_hdop=1.21, roll=0.03, pitch=-2.28, yaw=32.33, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:51, systemid=3, lat=35.0702064, lon=129.088485, alt=29.881, dist_traveled=null, wp_dist=546, dist_to_home=1.3462095741129542E7, vertical_speed=0.051311158, ground_speed=25.377525, wind_vel=0.06274364, airspeed=24.907188, gps_hdop=1.21, roll=0.27, pitch=-2.34, yaw=32.38, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:52, systemid=3, lat=35.0703986, lon=129.0886349, alt=29.91, dist_traveled=null, wp_dist=521, dist_to_home=1.3462099063593674E7, vertical_speed=-0.00857619, ground_speed=25.397987, wind_vel=0.0699023, airspeed=24.920645, gps_hdop=1.21, roll=0.34, pitch=-2.50, yaw=32.53, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:53, systemid=3, lat=35.0705907, lon=129.0887854, alt=29.934, dist_traveled=null, wp_dist=496, dist_to_home=1.346210244011372E7, vertical_speed=0.04718113, ground_speed=25.409628, wind_vel=0.07773973, airspeed=24.92738, gps_hdop=1.21, roll=0.55, pitch=-2.24, yaw=32.63, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:54, systemid=3, lat=35.0707828, lon=129.0889367, alt=29.952, dist_traveled=null, wp_dist=470, dist_to_home=1.3462105882479142E7, vertical_speed=-0.022068998, ground_speed=25.414314, wind_vel=0.085494876, airspeed=24.917019, gps_hdop=1.21, roll=0.62, pitch=-2.49, yaw=32.80, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:55, systemid=3, lat=35.0709746, lon=129.0890888, alt=29.985, dist_traveled=null, wp_dist=445, dist_to_home=1.3462109404798629E7, vertical_speed=0.004681172, ground_speed=25.442005, wind_vel=0.09310956, airspeed=24.955368, gps_hdop=1.21, roll=0.27, pitch=-2.40, yaw=32.93, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:56, systemid=3, lat=35.0711663, lon=129.0892414, alt=30.018, dist_traveled=null, wp_dist=419, dist_to_home=1.3462112972925851E7, vertical_speed=0.0074334564, ground_speed=25.450655, wind_vel=0.10006986, airspeed=24.96527, gps_hdop=1.21, roll=0.47, pitch=-2.43, yaw=33.08, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:57, systemid=3, lat=35.0713565, lon=129.0893935, alt=30.023, dist_traveled=null, wp_dist=394, dist_to_home=1.3462116570241537E7, vertical_speed=-0.01310026, ground_speed=25.395039, wind_vel=0.10985304, airspeed=24.980782, gps_hdop=1.21, roll=0.15, pitch=-2.46, yaw=33.18, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:58, systemid=3, lat=35.0715469, lon=129.0895458, alt=29.994, dist_traveled=null, wp_dist=369, dist_to_home=1.3462120174516866E7, vertical_speed=-0.050176255, ground_speed=25.375917, wind_vel=0.11919704, airspeed=24.95071, gps_hdop=1.21, roll=0.00, pitch=-2.50, yaw=33.24, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:39:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:39:59, systemid=3, lat=35.0717383, lon=129.0896992, alt=29.996, dist_traveled=null, wp_dist=343, dist_to_home=1.3462123822342103E7, vertical_speed=0.013610802, ground_speed=25.411951, wind_vel=0.12692204, airspeed=24.974083, gps_hdop=1.21, roll=-0.05, pitch=-2.39, yaw=33.21, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:00, systemid=3, lat=35.0719298, lon=129.0898524, alt=29.982, dist_traveled=null, wp_dist=318, dist_to_home=1.3462127448842878E7, vertical_speed=-0.017579284, ground_speed=25.447073, wind_vel=0.13433333, airspeed=24.95324, gps_hdop=1.21, roll=0.12, pitch=-2.50, yaw=33.28, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:01, systemid=3, lat=35.0721213, lon=129.0900058, alt=29.967, dist_traveled=null, wp_dist=292, dist_to_home=1.3462131091707883E7, vertical_speed=-0.0051524346, ground_speed=25.481962, wind_vel=0.14091378, airspeed=25.037634, gps_hdop=1.21, roll=0.11, pitch=-2.40, yaw=33.34, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:02, systemid=3, lat=35.072313, lon=129.0901599, alt=30.006, dist_traveled=null, wp_dist=267, dist_to_home=1.3462134782761373E7, vertical_speed=0.006423618, ground_speed=25.474186, wind_vel=0.14818253, airspeed=25.023518, gps_hdop=1.21, roll=-0.06, pitch=-2.45, yaw=33.35, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:03, systemid=3, lat=35.072504, lon=129.0903134, alt=30.031, dist_traveled=null, wp_dist=241, dist_to_home=1.3462138457132727E7, vertical_speed=0.06631664, ground_speed=25.454962, wind_vel=0.15601613, airspeed=24.99716, gps_hdop=1.21, roll=-0.00, pitch=-2.27, yaw=33.27, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:04, systemid=3, lat=35.0726958, lon=129.0904671, alt=30.031, dist_traveled=null, wp_dist=216, dist_to_home=1.346214211024008E7, vertical_speed=-0.015653372, ground_speed=25.447247, wind_vel=0.16279446, airspeed=24.966799, gps_hdop=1.21, roll=-0.08, pitch=-2.44, yaw=33.28, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:05, systemid=3, lat=35.0728864, lon=129.0906198, alt=30.025, dist_traveled=null, wp_dist=190, dist_to_home=1.3462145737199634E7, vertical_speed=-0.0038367822, ground_speed=25.440228, wind_vel=0.16946954, airspeed=24.955069, gps_hdop=1.21, roll=0.24, pitch=-2.40, yaw=33.31, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:06, systemid=3, lat=35.0730782, lon=129.0907739, alt=30.015, dist_traveled=null, wp_dist=165, dist_to_home=1.346214942303443E7, vertical_speed=-0.023539545, ground_speed=25.459927, wind_vel=0.17566863, airspeed=24.99913, gps_hdop=1.21, roll=-0.07, pitch=-2.46, yaw=33.36, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:07, systemid=3, lat=35.0732699, lon=129.0909275, alt=30.013, dist_traveled=null, wp_dist=139, dist_to_home=1.3462153072213165E7, vertical_speed=-0.006930391, ground_speed=25.460611, wind_vel=0.18187328, airspeed=25.023777, gps_hdop=1.21, roll=-0.07, pitch=-2.45, yaw=33.39, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:08, systemid=3, lat=35.0734613, lon=129.0910805, alt=30.019, dist_traveled=null, wp_dist=114, dist_to_home=1.3462156685897779E7, vertical_speed=0.012568589, ground_speed=25.448025, wind_vel=0.18840365, airspeed=25.016388, gps_hdop=1.21, roll=0.24, pitch=-2.42, yaw=33.35, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:09, systemid=3, lat=35.0736526, lon=129.0912338, alt=30.009, dist_traveled=null, wp_dist=88, dist_to_home=1.3462160328896051E7, vertical_speed=-0.001823851, ground_speed=25.444351, wind_vel=0.19475713, airspeed=24.97858, gps_hdop=1.21, roll=0.12, pitch=-2.35, yaw=33.44, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:10, systemid=3, lat=35.0738436, lon=129.0913872, alt=30.021, dist_traveled=null, wp_dist=63, dist_to_home=1.3462163994123323E7, vertical_speed=-0.017267937, ground_speed=25.451532, wind_vel=0.20073688, airspeed=25.004107, gps_hdop=1.21, roll=-0.13, pitch=-2.45, yaw=33.41, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:11, systemid=3, lat=35.0740341, lon=129.0915415, alt=30.052, dist_traveled=null, wp_dist=648, dist_to_home=1.3462167756955137E7, vertical_speed=-0.046732824, ground_speed=25.404686, wind_vel=0.20688981, airspeed=24.913998, gps_hdop=1.21, roll=47.24, pitch=-4.47, yaw=38.00, ch3percent=73.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1732, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:12, systemid=3, lat=35.0741314, lon=129.0917732, alt=30.578, dist_traveled=null, wp_dist=665, dist_to_home=1.3462182285990749E7, vertical_speed=2.1256435, ground_speed=23.966143, wind_vel=0.2132306, airspeed=24.25413, gps_hdop=1.21, roll=52.83, pitch=5.24, yaw=85.09, ch3percent=25.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1259, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:13, systemid=3, lat=35.0741162, lon=129.0920271, alt=30.383, dist_traveled=null, wp_dist=671, dist_to_home=1.3462203937388184E7, vertical_speed=-1.6900929, ground_speed=23.005512, wind_vel=0.21598265, airspeed=22.717216, gps_hdop=1.21, roll=54.82, pitch=-2.91, yaw=102.51, ch3percent=45.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1453, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:14, systemid=3, lat=35.0740164, lon=129.0922449, alt=28.72, dist_traveled=null, wp_dist=668, dist_to_home=1.3462226591490254E7, vertical_speed=-1.3788788, ground_speed=23.27508, wind_vel=0.21604659, airspeed=22.77007, gps_hdop=1.21, roll=55.26, pitch=-1.82, yaw=133.83, ch3percent=59.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1598, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:15, systemid=3, lat=35.0738334, lon=129.0923662, alt=27.78, dist_traveled=null, wp_dist=654, dist_to_home=1.3462245201942915E7, vertical_speed=-0.5206388, ground_speed=23.770834, wind_vel=0.21213453, airspeed=23.19512, gps_hdop=1.21, roll=53.84, pitch=-0.06, yaw=165.29, ch3percent=64.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1647, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:40:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:40:16, systemid=3, lat=35.0736203, lon=129.0923645, alt=27.344, dist_traveled=null, wp_dist=632, dist_to_home=1.3462255085747274E7, vertical_speed=-0.40973577, ground_speed=24.05544, wind_vel=0.2037085, airspeed=23.535934, gps_hdop=1.21, roll=47.64, pitch=-0.57, yaw=-170.20, ch3percent=61.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1612, waypoints=[], home_location={lon=0.0, lat=0.0}}
